T_cpu,fan.T_air,fan.tension,working
61.00210577611916,14.219999999999999,12.0,False
64.47960841182523,18.84,12.0,False
58.924636669073934,11.459999999999999,6.0,False
56.463287400944324,8.19,6.0,False
53.482570856053314,4.2299999999999995,6.0,False
54.61163015336057,5.7299999999999995,6.0,False
70.46362268755328,26.79,12.0,False
66.06029142805531,20.939999999999998,12.0,False
50.43411075332396,0.18,6.0,False
58.20203871879731,10.5,6.0,False
62.06342151558784,15.629999999999999,12.0,False
61.16017407774214,14.43,12.0,False
71.32170775350677,27.93,12.0,False
64.50218959777139,18.87,12.0,False
52.172862071177015,2.4899999999999998,6.0,False
58.13429516095892,10.41,6.0,False
63.35054911451808,17.34,12.0,False
72.31527993513707,29.25,12.0,False
64.86348857290967,19.349999999999998,12.0,False
66.82805175022418,21.96,12.0,False
51.247033447385135,1.26,6.0,False
67.52806851455465,22.89,12.0,False
59.26335445826604,11.91,6.0,False
54.295493550114514,5.31,6.0,False
67.00870123779332,22.2,12.0,False
72.72174128216764,29.79,12.0,False
60.979524590173035,14.19,12.0,False
67.5732308864469,22.95,12.0,False
60.30208901178871,13.29,12.0,False
54.00193813281464,4.92,6.0,False
54.31807473606064,5.34,6.0,False
55.96650131012915,7.529999999999999,6.0,False
51.51800767873885,1.6199999999999999,6.0,False
52.94062239334592,3.51,6.0,False
53.4599896701072,4.2,6.0,False
62.4924640485646,16.2,12.0,False
71.18622063782989,27.75,12.0,False
72.47334823676005,29.459999999999997,12.0,False
64.52477078371753,18.9,12.0,False
51.811563096038704,2.01,6.0,False
68.9506832291617,24.779999999999998,12.0,False
66.89579530806259,22.05,12.0,False
59.55690987556599,12.299999999999999,6.0,False
69.3797257621384,25.349999999999998,12.0,False
68.36357239456188,24.0,12.0,False
71.75075028648347,28.5,12.0,False
52.75997290577673,3.27,6.0,False
72.58625416649073,29.61,12.0,False
57.36653483879006,9.389999999999999,6.0,False
55.31164691769099,6.66,6.0,False
66.64740226265508,21.72,12.0,False
55.785851822559984,7.29,6.0,False
68.00227341942362,23.52,12.0,False
69.65069999349213,25.709999999999997,12.0,False
60.57306324314244,13.65,12.0,False
71.99914333189108,28.83,12.0,False
52.421255116584554,2.82,6.0,False
69.19907627456925,25.11,12.0,False
56.86974874797487,8.73,6.0,False
72.67657891027537,29.73,12.0,False
55.46971521931398,6.87,6.0,False
60.0536959663811,12.959999999999999,12.0,False
57.23104772311313,9.209999999999999,6.0,False
58.72140599555862,11.19,6.0,False
70.21522964214574,26.459999999999997,12.0,False
51.337358191169685,1.38,6.0,False
55.2439033598525,6.569999999999999,6.0,False
67.79904274590835,23.25,12.0,False
72.20237400540634,29.099999999999998,12.0,False
50.4115295673778,0.15,6.0,False
